ID,Handle,Command,Body HTML,Tags,Tags Command,Metafield: custom.size_fit_information [string],Metafield: custom.product_collections [string]
6950603063342,long-sleeve-crewneck-mini-dress,MERGE,"
<p>Éterne's long sleeve crewneck mini dress is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a mini length—a versatile essential for everyday wear.<br></p>
<p>Style with your favorite oversized blazer or a pair of high knee boots.</p>","Dresses, Mini",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
6950603096110,long-sleeve-crewneck-maxi-dress,MERGE,"
<p>Éterne's long sleeve crewneck maxi dress is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a maxi length—a versatile essential for everyday wear.</p>
<p>Style with your favorite oversized blazer and a pair of knee high boots.<br></p>","Dresses, Maxi",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
6950603128878,high-neck-fitted-tank-4,MERGE,"
<p><meta charset=""utf-8"">Éterne's high neck fitted tank is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a full length<meta charset=""utf-8"">—a versatile essential for everyday wear.</p>
<p>Style with your favorite high-rise jeans, leather pants, or pair with Éterne's <a href=""https://eterne.com/products/classic-sweatpant-clay"">Classic Sweatpant</a> as a set. </p>",Tanks,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</span></li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</span></li></ul>"
6950603161646,emma-skirt-5,MERGE,"
<p>Our classic maxi skirt cut from a butter soft rib cotton and modal blend, the Emma Butter Rib skirt is form-fitting and lightweight.<br></p>
<p>Style with Éterne's <a href=""https://eterne.com/collections/t-shirt-styles/products/cropped-long-sleeve-fitted-top-black""> Cropped Long Sleeve Fitted Top</a> or <a href=""https://eterne.com/collections/t-shirt-styles/products/cropped-fitted-turtleneck-top-black"">Cropped Fitted Turtleneck Top</a>.</p>",Bottoms,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Do not dry clean.</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Do not dry clean.</li></ul>"
6950603194414,emma-skirt-7,MERGE,"
<p>Our classic maxi skirt cut from a butter soft rib cotton and modal blend, the Emma Butter Rib skirt is form-fitting and lightweight.<br></p>
<p>Style with Éterne's <a href=""https://eterne.com/collections/t-shirt-styles/products/cropped-long-sleeve-fitted-top-cream""> Cropped Long Sleeve Fitted Top</a> or <a href=""https://eterne.com/collections/t-shirt-styles/products/cropped-fitted-turtleneck-top-cream"">Cropped Fitted Turtleneck Top</a>.</p>",Bottoms,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Do not dry clean.</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Do not dry clean.</li></ul>"
6950603259950,emma-skirt-8,MERGE,"
<p>Our classic maxi skirt cut from a butter soft rib cotton and modal blend, the Emma Butter Rib skirt is form-fitting and lightweight.<br></p>
<p>Style with Éterne's <a href=""https://eterne.com/products/short-sleeve-baby-tee-earth""> Short Sleeve Baby Tee</a> or <a href=""https://eterne.com/products/high-neck-fitted-tank-5"">High Neck Fitted  Tank</a>.</p>",Bottoms,REPLACE,<ul>undefined,<ul>undefined
6950603292718,high-rise-legging-1,MERGE,"
High waisted and cut to flatter, these soft jersey leggings are the perfect combination of luxury and comfort.<br><br>Style with your favorite tank or white tee or make it a set with <a href=""https://eterne.com/products/sports-bra-1"">Éterne's Soft Jersey Sports Bra</a>.
<p> </p>",Bottoms,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.</li></ul>"
6950603325486,boy-short-1,MERGE,"
Full coverage meets a flattering, feminine cut - our soft jersey boy short is a lounge essential.<br><br>Style with your favorite tank or white tee or make it a set with <a href=""https://eterne.com/products/sports-bra-1"">Éterne's Soft Jersey Sports Bra</a>.
<p> </p>",Intimates,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.</li></ul>"
6950603358254,sports-bra-1,MERGE,"
<p>Perfect for working out and lounging, this sports bra is comfortable and versatile. A racerback silhouette made from soft and stretchy soft jersey.</p>
<p>Pair with <a href=""https://eterne.com/products/high-rise-legging-1"">Éterne's Soft Jersey High Waisted Legging or </a><a href=""https://eterne.com/products/boy-short-1"">Soft Jersey High Waisted Boy Short. </a></p>","Intimates, Bra",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.&nbsp;</li></ul>"
6950603391022,short-sleeve-baby-tee-clay,MERGE,"
<p>Éterne's short sleeve baby tee is crafted from a soft cotton and modal blend, offering a slim fit and slightly cropped length--a versatile essential for everyday wear. </p>
<p>Style with your favorite pair of jeans, leather pants, layered under an oversized blazer, or paired with <a href=""https://eterne.com/products/lounge-pant-clay"">Éterne's lounge pants</a> as a set. </p>",T-shirts,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>50% Cotton 50% Modal&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>50% Cotton 50% Modal&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
6950603423790,lounge-pant-clay,MERGE,"
<p>Éterne's lounge pant is crafted from a soft cotton and modal blend, offering a relaxed fit and a barely there feel--a versatile essential for everyday comfort.</p>

<p>Pair with <a href=""https://eterne.com/products/short-sleeve-baby-tee-clay"">Éterne's short sleeve baby tee</a> as a set.</p>",Bottoms,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a loose fit</li><li>50% cotton, 50% modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Inseam 33 &frac14;&nbsp;</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</span></li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a loose fit</li><li>50% cotton, 50% modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Inseam 33 &frac14;&nbsp;</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</span></li></ul>"
6955580981294,shrunken-hoodie-sweatshirt,MERGE,"
<p>Cut from a butter soft French terry, our Shrunken Hoodie sweatshirt is a modern take on a vintage favorite. This classic hoodie features a slight cropped length, comfortably fitted body and raglan sleeves.</p>
<p>Style with your favorite pair of jeans or make it a set with Éterne's <a href=""https://eterne.com/products/straight-leg-sweatpant-cream"">Straight Leg Sweatpant</a>.</p>",,REPLACE,"<ul><li>Runs small, size up</li><li>Designed for a slim fit&nbsp;</li><li>French Terry</li><li>77% Cotton 23% Modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold with like colors. Do not bleach. Tumble dry low. Cool iron, if needed or dry clean.&nbsp;</li></ul>","<ul><li>Runs small, size up</li><li>Designed for a slim fit&nbsp;</li><li>French Terry</li><li>77% Cotton 23% Modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold with like colors. Do not bleach. Tumble dry low. Cool iron, if needed or dry clean.&nbsp;</li></ul>"
6955581112366,shrunken-hoodie-sweatshirt-1,MERGE,"
<p>Cut from a butter soft French terry, our Shrunken Hoodie sweatshirt is a modern take on a vintage favorite. This classic hoodie features a slight cropped length, comfortably fitted body and raglan sleeves.</p>
<p>Style with your favorite pair of jeans or make it a set with Éterne's <a href=""https://eterne.com/products/straight-leg-sweatpant-heather-grey"">Straight Leg Sweatpant</a>.</p>",,REPLACE,"<ul><li>Runs small, size up</li><li>Designed for a slim fit&nbsp;</li><li>French Terry</li><li>77% Cotton 23% Modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold with like colors. Do not bleach. Tumble dry low. Cool iron, if needed or dry clean.&nbsp;</li></ul>","<ul><li>Runs small, size up</li><li>Designed for a slim fit&nbsp;</li><li>French Terry</li><li>77% Cotton 23% Modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold with like colors. Do not bleach. Tumble dry low. Cool iron, if needed or dry clean.&nbsp;</li></ul>"
6955581145134,shrunken-hoodie-sweatshirt-2,MERGE,"
<p>Cut from a butter soft French terry, our Shrunken Hoodie sweatshirt is a modern take on a vintage favorite. This classic hoodie features a slight cropped length, comfortably fitted body and raglan sleeves.</p>
<p>Style with your favorite pair of jeans or make it a set with Éterne's <a href=""https://eterne.com/products/straight-leg-sweatpant-black"">Straight Leg Sweatpant</a>.</p>",,REPLACE,"<ul><li>Runs small, size up</li><li>Designed for a slim fit&nbsp;</li><li>French Terry</li><li>77% Cotton 23% Modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold with like colors. Do not bleach. Tumble dry low. Cool iron, if needed or dry clean.&nbsp;</li></ul>","<ul><li>Runs small, size up</li><li>Designed for a slim fit&nbsp;</li><li>French Terry</li><li>77% Cotton 23% Modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold with like colors. Do not bleach. Tumble dry low. Cool iron, if needed or dry clean.&nbsp;</li></ul>"
6955581308974,terry-boyfriend-short-4,MERGE,"
<p><meta charset=""utf-8""><span>Éterne’s terry boyfriend short is crafted from a butter soft french terry cotton and modal blend,
offering a relaxed fit and a unisex look—a versatile essential for everyday wear. </span></p>
<p>Style with your favorite tank, white tee or make it a set with Éterne's <a href=""https://eterne.com/products/ls-raglan-sweatshirt"">Long Sleeve Raglan Sweatshirt</a>.</p>",Bottoms,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>77% Cotton 23% Modal</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Machine wash cold with like colors. Non-chlorine bleach if needed. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>77% Cotton 23% Modal</li><li>Model is 179 cm/5&#39;10.5&quot; and is wearing a size S</li><li>Machine wash cold with like colors. Non-chlorine bleach if needed. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
6955581374510,fitted-tank,MERGE,"
<p>Cut from a lightweight cotton and modal blend, our fitted tank features a slighlty cropped and fitted body. This tank is the perfect everyday essential.</p>
<p>Style with your favorite high-rise jeans, leather pants, or pair with Éterne's <a href=""https://eterne.com/collections/bottoms/products/thermal-lounge-pant-black"">thermal lounge pant</a> as a set. </p>",Tanks,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</span></li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</span></li></ul>"
6955581407278,fitted-tank-1,MERGE,"
<p>Cut from a lightweight cotton and modal blend, our fitted tank features a slighlty cropped and fitted body. This tank is the perfect everyday essential.</p>
<p>Style with your favorite high-rise jeans, leather pants, or pair with Éterne's <a href=""https://eterne.com/collections/bottoms/products/thermal-lounge-pant-ivory"">thermal lounge pant</a> as a set. </p>",Tanks,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</span></li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</span></li></ul>"
6955581440046,fitted-tank-2,MERGE,"
<p>Cut from a lightweight cotton and modal blend, our fitted tank features a slighlty cropped and fitted body. This tank is the perfect everyday essential.</p>
<p>Style with your favorite high-rise jeans, leather pants, or pair with Éterne's <a href=""https://eterne.com/collections/bottoms/products/thermal-lounge-pant-heather-grey"">thermal lounge pant</a> as a set. </p>",Tanks,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</span></li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit</li><li>48% Cotton, 48% Modal, 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</span></li></ul>"
6955581472814,loose-tank,MERGE,"
<p>Éterne's loose tank is crafted from a soft cotton and modal blend, offering a relaxed fit and a unisex appeal--a versatile essential for everyday wear.</p>
<p><meta charset=""utf-8"">Style with your favorite pair of jeans, leather pants, layered under an oversized blazer, or pair with Éterne's <a href=""https://eterne.com/products/lounge-pant-black"">lounge pant</a> as a set.</p>",Tanks,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a loose fit</li><li>50% Cotton, 50% Modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</span></li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a loose fit</li><li>50% Cotton, 50% Modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</span></li></ul>"
6955581538350,loose-tank-1,MERGE,"
<p>Éterne's loose tank is crafted from a soft cotton and modal blend, offering a relaxed fit and a unisex appeal--a versatile essential for everyday wear.</p>
<p><meta charset=""utf-8"">Style with your favorite pair of jeans, leather pants, layered under an oversized blazer, or pair with Éterne's <a href=""https://eterne.com/products/lounge-pant-ivory"">lounge pant</a> as a set.</p>",Tanks,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a loose fit</li><li>50% Cotton, 50% Modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</span></li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a loose fit</li><li>50% Cotton, 50% Modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</span></li></ul>"
6955581636654,loose-tank-2,MERGE,"
<p>Éterne's loose tank is crafted from a soft cotton and modal blend, offering a relaxed fit and a unisex appeal--a versatile essential for everyday wear.</p>
<p><meta charset=""utf-8"">Style with your favorite pair of jeans, leather pants, layered under an oversized blazer, or pair with Éterne's <a href=""https://eterne.com/products/lounge-pant-heather-grey"">lounge pant</a> as a set.</p>",Tanks,REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a loose fit</li><li>50% Cotton, 50% Modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</span></li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a loose fit</li><li>50% Cotton, 50% Modal</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li><span style=""font-size:11pt;font-family:Arial;color:#454545;background-color:transparent;font-weight:400;font-style:normal;font-variant:normal;text-decoration:none;vertical-align:baseline;white-space:pre;white-space:pre-wrap;"">Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.</span></li></ul>"
6955581734958,loose-tank-3,MERGE,,,REPLACE,<ul>undefined,<ul>undefined
6965849096238,copy-of-90s-brief-black,MERGE,"
<p>Inspired by the iconic Nineties, our '90s brief features a flattering low waist, a versatile waistband that can be worn high or low, with a second-skin feel made from an ultra-soft lightweight modal blend. </p>
<p>Pair with <a href=""https://eterne.com/collections/bra-underwear/products/triangle-bra-black"">Éterne's triangle bra</a> as a set. </p>","Intimates, Underwear",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>89% Modal / 11% Lycra&nbsp;</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron.</li></ul>"
6965922037806,halter-mini-dress,MERGE,"
<p>Éterne's halter mini dress is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a mini length—a versatile essential for everyday wear.</p>
<p>Style with your favorite oversized blazer and a pair of knee high boots.<br></p>","Dresses, Mini",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
6965922267182,halter-mini-dress-1,MERGE,"
<p>Éterne's halter mini dress is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a mini length—a versatile essential for everyday wear.</p>
<p>Style with your favorite oversized blazer and a pair of knee high boots.<br></p>","Dresses, Mini",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
6965922365486,halter-maxi-dress,MERGE,"
<p>Éterne's halter maxi dress is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a maxi length—a versatile essential for everyday wear.</p>
<p>Style with your favorite oversized blazer and a pair of knee high boots.<br></p>","Dresses, Maxi",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
6965922562094,halter-maxi-dress-1,MERGE,"
<p>Éterne's halter maxi dress is crafted from a butter soft ribbed cotton and modal blend, offering a slim fit and a maxi length—a versatile essential for everyday wear.</p>
<p>Style with your favorite oversized blazer and a pair of knee high boots.<br></p>","Dresses, Maxi",REPLACE,"<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>","<ul><li>Fits true to size, take your normal size</li><li>Designed for a slim fit&nbsp;</li><li>48% Cotton 48% Modal 4% Spandex</li><li>Model is 177 cm/5&#39;10&quot; and is wearing a size S</li><li>Machine wash cold. Non-chlorine bleach. Tumble dry low. Cool iron. Do not dry clean.&nbsp;</li></ul>"
6968842715182,test,MERGE,,,REPLACE,<ul>undefined,<ul>undefined
